file,segment,dhash
seg-1787490720053-av_012.jpg,seg-1787490720053-av,4042290305285595039
seg-1787490720053-av_026.jpg,seg-1787490720053-av,14336900410012794364
seg-1788426025437-av_017.jpg,seg-1788426025437-av,4833262932671315951
seg-1788426025437-av_026.jpg,seg-1788426025437-av,1157456013452689132
seg-1788426085748-av_013.jpg,seg-1788426085748-av,12174062635112035703
seg-1788426145947-av_018.jpg,seg-1788426145947-av,7884246002406126965
seg-1788426513456-av_013.jpg,seg-1788426513456-av,8020893339806922876
seg-1788433234692-av_005.jpg,seg-1788433234692-av,1089623849062785955
seg-1788433234692-av_014.jpg,seg-1788433234692-av,1010643078883548825
seg-1788433294853-av_019.jpg,seg-1788433294853-av,2097849561201504944
seg-1788433294853-av_027.jpg,seg-1788433294853-av,2169622377146524595
seg-1788434809385-av_017.jpg,seg-1788434809385-av,7525879251972529671
seg-1788434869621-av_005.jpg,seg-1788434869621-av,7233673316649586183
seg-1788434869621-av_013.jpg,seg-1788434869621-av,6926882633932484099
seg-1788434929821-av_006.jpg,seg-1788434929821-av,3173080117183135239
seg-1788434989959-av_015.jpg,seg-1788434989959-av,12216862013826932239
seg-1788434989959-av_026.jpg,seg-1788434989959-av,3247969573485158175
seg-1788435050092-av_023.jpg,seg-1788435050092-av,3177599934867709199
seg-1788435110312-av_008.jpg,seg-1788435110312-av,14718117719959965575
seg-1788435110312-av_030.jpg,seg-1788435110312-av,10975626781996386183
seg-1788435351201-av_016.jpg,seg-1788435351201-av,3218325357756824103
seg-1788435351201-av_020.jpg,seg-1788435351201-av,3231853474213665823
seg-1788435411352-av_026.jpg,seg-1788435411352-av,2934618356333468943
seg-1788435652006-av_028.jpg,seg-1788435652006-av,7514638448810573071
seg-1788435712152-av_018.jpg,seg-1788435712152-av,2925540529632230719
seg-1788435832518-av_003.jpg,seg-1788435832518-av,3210166708008160551
seg-1788435952838-av_001.jpg,seg-1788435952838-av,7938788542192705021
seg-1788435952838-av_022.jpg,seg-1788435952838-av,7808217138346095996
seg-1788436133324-av_009.jpg,seg-1788436133324-av,8960013286382507546
seg-1788436193484-av_006.jpg,seg-1788436193484-av,11875092115121143532
seg-1788436193484-av_024.jpg,seg-1788436193484-av,8103228282571734740
seg-1788436253611-av_002.jpg,seg-1788436253611-av,8961138619206474397
seg-1788436253611-av_029.jpg,seg-1788436253611-av,12442476113212881879
seg-1788436313826-av_005.jpg,seg-1788436313826-av,7794759108508137436
seg-1788453890051-av_001.jpg,seg-1788453890051-av,1813554316705566222
seg-1788454010405-av_012.jpg,seg-1788454010405-av,4137509478222052926
seg-1788454191013-av_015.jpg,seg-1788454191013-av,9929252224593833478
seg-1788454251172-av_021.jpg,seg-1788454251172-av,4137482917672955430
seg-1788454311329-av_024.jpg,seg-1788454311329-av,7236843623708273780
seg-1788454431663-av_030.jpg,seg-1788454431663-av,7161799911378130610
seg-1788454491919-av_007.jpg,seg-1788454491919-av,16709290655592945555
seg-1788454491919-av_008.jpg,seg-1788454491919-av,7017526671480686515
seg-1788454552072-av_014.jpg,seg-1788454552072-av,16240915196931776154
seg-1788454552072-av_026.jpg,seg-1788454552072-av,9341471210419818136
seg-1788454732753-av_006.jpg,seg-1788454732753-av,8174994893174509128
seg-1788454792957-av_030.jpg,seg-1788454792957-av,14504505151205543502
seg-1788454853179-av_002.jpg,seg-1788454853179-av,14540568859332480670
seg-1788454913449-av_013.jpg,seg-1788454913449-av,5317285265245343310
seg-1788455033913-av_006.jpg,seg-1788455033913-av,4704672364598550070
seg-1788455033913-av_022.jpg,seg-1788455033913-av,6542141029877567003
seg-1788936866695-av_019.jpg,seg-1788936866695-av,127725466736960166
seg-1788936866695-av_024.jpg,seg-1788936866695-av,4739446393580602054
seg-1788936926850-av_006.jpg,seg-1788936926850-av,9641584172362412726
seg-1788936987001-av_016.jpg,seg-1788936987001-av,9350817041907363494
seg-1788938191468-av_015.jpg,seg-1788938191468-av,9352245625499433144
seg-1788938251622-av_014.jpg,seg-1788938251622-av,9639363409049834150
seg-1788938311791-av_012.jpg,seg-1788938311791-av,12813288363267207858
seg-1788938311791-av_016.jpg,seg-1788938311791-av,16278793999280661216
seg-1788938371981-av_002.jpg,seg-1788938371981-av,9639328055458210727
seg-1788940154751-av_001.jpg,seg-1788940154751-av,6005648481344580477
seg-1788940154751-av_003.jpg,seg-1788940154751-av,17361574044415270915
seg-1788940516305-av_027.jpg,seg-1788940516305-av,12401818830958499868
seg-1788940576462-av_018.jpg,seg-1788940576462-av,17085262305237047962
seg-1788941302005-av_020.jpg,seg-1788941302005-av,17597257561128049708
seg-1788942265812-av_009.jpg,seg-1788942265812-av,16371432933780098060
seg-1788942506529-av_026.jpg,seg-1788942506529-av,17452014265766288540
seg-1788944756262-av_013.jpg,seg-1788944756262-av,14138210478807944220
seg-1788944756262-av_022.jpg,seg-1788944756262-av,10455398462979481236
seg-1788944816389-av_002.jpg,seg-1788944816389-av,14066720232787316380
seg-1788945117566-av_024.jpg,seg-1788945117566-av,220402633663257660
seg-1788945117566-av_026.jpg,seg-1788945117566-av,8898900930670164172
seg-1788945358313-av_010.jpg,seg-1788945358313-av,1262851649274580879
seg-1788945478655-av_001.jpg,seg-1788945478655-av,1261994025642035723
seg-1788945478655-av_018.jpg,seg-1788945478655-av,18446497728151617540
seg-1788945539062-av_021.jpg,seg-1788945539062-av,1729769701120842968
seg-1788945539062-av_023.jpg,seg-1788945539062-av,15047052853000247173
seg-1788945900355-av_004.jpg,seg-1788945900355-av,4038394474869917635
seg-1788946682652-av_015.jpg,seg-1788946682652-av,1154685537794624459
seg-1788946983622-av_016.jpg,seg-1788946983622-av,1225366543274313670
seg-1788948308260-av_001.jpg,seg-1788948308260-av,10562229702019381243
seg-1788948308260-av_028.jpg,seg-1788948308260-av,10565047763307263999
seg-1788948428744-av_014.jpg,seg-1788948428744-av,17357121332733144043
seg-1788948609208-av_015.jpg,seg-1788948609208-av,14034557584852240331
seg-1788948790049-av_006.jpg,seg-1788948790049-av,9422889225442912035
seg-1788948850253-av_014.jpg,seg-1788948850253-av,11285067385297107963
seg-1788948970598-av_019.jpg,seg-1788948970598-av,16424823493707823609
